CustomerID,Segment,recency,frequency,monetary,aov,tenure_days,R_score,F_score,M_score,RFM_total,primary_country
12792,Hibernating,256,1,344.53999999999996,344.53999999999996,0,1.0,3.0,2.0,6.0,Portugal
12793,Hibernating,334,2,461.48,230.74,36,1.0,3.0,3.0,7.0,Portugal
12794,Loyal Customers,53,2,860.41,430.205,45,3.0,3.0,4.0,10.0,Portugal
12795,At Risk,18,1,318.48,318.48,0,4.0,3.0,2.0,9.0,Portugal
12797,Hibernating,365,1,226.03,226.03,0,1.0,3.0,1.0,5.0,Portugal
12802,Hibernating,186,1,397.58000000000004,397.58000000000004,0,1.0,3.0,2.0,6.0,Netherlands
12808,At Risk,36,3,455.65000000000003,151.88333333333335,331,3.0,3.0,3.0,9.0,Portugal
12809,Hibernating,177,1,405.31,405.31,0,2.0,3.0,2.0,7.0,Portugal
12811,Hibernating,261,2,458.85,229.425,22,1.0,3.0,3.0,7.0,Portugal
12812,Hibernating,44,1,229.64000000000001,229.64000000000001,0,3.0,3.0,1.0,7.0,Japan
12815,Loyal Customers,147,2,863.46,431.73,50,2.0,3.0,4.0,9.0,Poland
12816,Hibernating,95,2,452.2,226.1,80,2.0,3.0,2.0,7.0,Poland
12817,Hibernating,281,1,126.03999999999999,126.03999999999999,0,1.0,3.0,1.0,5.0,Austria
12820,At Risk,3,4,942.34,235.585,323,5.0,3.0,4.0,12.0,United Kingdom
12821,Hibernating,214,1,92.72,92.72,0,1.0,3.0,1.0,5.0,United Kingdom
12822,Loyal Customers,70,2,948.88,474.44,16,2.0,3.0,4.0,9.0,United Kingdom
12824,Hibernating,59,1,397.12,397.12,0,3.0,3.0,2.0,8.0,United Kingdom
12826,Champions,2,7,1474.72,210.67428571428573,362,5.0,3.0,4.0,12.0,United Kingdom
12827,At Risk,5,3,430.15000000000003,143.38333333333335,38,5.0,3.0,2.0,10.0,United Kingdom
12828,Champions,2,6,1018.71,169.785,127,5.0,3.0,4.0,12.0,United Kingdom
12831,Hibernating,262,1,215.04999999999998,215.04999999999998,0,1.0,3.0,1.0,5.0,United Kingdom
12832,At Risk,32,2,383.03000000000003,191.51500000000001,65,4.0,3.0,2.0,9.0,United Kingdom
12833,Hibernating,145,1,417.38,417.38,0,2.0,3.0,2.0,7.0,United Kingdom
12834,Hibernating,282,1,312.38,312.38,0,1.0,3.0,2.0,6.0,United Kingdom
12836,Loyal Customers,59,4,2610.36,652.59,252,3.0,3.0,5.0,11.0,United Kingdom
12837,Hibernating,173,1,134.1,134.1,0,2.0,3.0,1.0,6.0,United Kingdom
12838,At Risk,33,2,671.95,335.975,340,3.0,3.0,3.0,9.0,United Kingdom
12839,Champions,2,14,5591.42,399.38714285714286,364,5.0,3.0,5.0,13.0,United Kingdom
12840,Loyal Customers,143,4,2726.77,681.6925,82,2.0,3.0,5.0,10.0,United Kingdom
12841,Champions,4,25,3991.58,159.6632,367,5.0,3.0,5.0,13.0,United Kingdom
12842,Loyal Customers,70,2,1118.99,559.495,238,2.0,3.0,4.0,9.0,United Kingdom
12843,Loyal Customers,65,8,1702.26,212.7825,198,3.0,3.0,4.0,10.0,United Kingdom
12844,At Risk,29,2,325.96000000000004,162.98000000000002,101,4.0,3.0,2.0,9.0,United Kingdom
12845,Hibernating,267,4,354.09,88.5225,22,1.0,3.0,2.0,6.0,United Kingdom
12847,At Risk,22,1,843.64,843.64,0,4.0,3.0,3.0,10.0,United Kingdom
12849,Loyal Customers,31,2,992.65,496.325,237,4.0,3.0,4.0,11.0,United Kingdom
12851,Hibernating,96,1,131.81,131.81,0,2.0,3.0,1.0,6.0,United Kingdom
12852,Hibernating,294,1,311.55,311.55,0,1.0,3.0,2.0,6.0,United Kingdom
12853,Loyal Customers,134,6,1957.1000000000001,326.18333333333334,181,2.0,3.0,5.0,10.0,United Kingdom
12854,Loyal Customers,78,3,1316.25,438.75,239,2.0,3.0,4.0,9.0,United Kingdom
12855,Hibernating,372,1,38.1,38.1,0,1.0,3.0,1.0,5.0,United Kingdom
12856,Champions,7,6,2170.78,361.7966666666667,55,5.0,3.0,5.0,13.0,United Kingdom
12857,Loyal Customers,210,2,1106.4,553.2,91,1.0,3.0,4.0,8.0,United Kingdom
12865,Loyal Customers,26,2,1568.23,784.115,97,4.0,3.0,4.0,11.0,Austria
12866,Hibernating,283,1,499.12,499.12,0,1.0,3.0,3.0,7.0,Belgium
12867,Champions,26,7,4009.34,572.7628571428571,333,4.0,3.0,5.0,12.0,United Kingdom
12868,Loyal Customers,185,6,1607.0600000000002,267.84333333333336,187,1.0,3.0,4.0,8.0,United Kingdom
12871,Hibernating,84,2,380.64,190.32,123,2.0,3.0,2.0,7.0,United Kingdom
12872,Hibernating,326,2,599.97,299.985,38,1.0,3.0,3.0,7.0,United Kingdom
12877,Champions,3,12,1535.77,127.98083333333334,354,5.0,3.0,4.0,12.0,United Kingdom
12878,Hibernating,236,2,854.99,427.495,29,1.0,3.0,4.0,8.0,United Kingdom
12881,Hibernating,275,1,298.0,298.0,0,1.0,3.0,2.0,6.0,United Kingdom
12882,At Risk,9,2,1463.04,731.52,24,5.0,3.0,4.0,12.0,United Kingdom
12883,Loyal Customers,24,4,703.47,175.8675,64,4.0,3.0,3.0,10.0,United Kingdom
12884,Hibernating,88,1,309.05,309.05,0,2.0,3.0,2.0,7.0,United Kingdom
12885,Loyal Customers,63,3,1175.22,391.74,60,3.0,3.0,4.0,10.0,United Kingdom
12886,Loyal Customers,67,2,1378.4,689.2,151,3.0,3.0,4.0,10.0,United Kingdom
12888,Hibernating,214,2,354.12,177.06,41,1.0,3.0,2.0,6.0,United Kingdom
12890,At Risk,24,1,376.72,376.72,0,4.0,3.0,2.0,9.0,United Kingdom
12893,At Risk,30,1,176.55,176.55,0,4.0,3.0,1.0,8.0,United Kingdom
12895,At Risk,42,2,372.8,186.4,44,3.0,3.0,2.0,8.0,United Kingdom
12902,Hibernating,264,1,138.68,138.68,0,1.0,3.0,1.0,5.0,United Kingdom
12904,At Risk,18,2,496.06,248.03,154,4.0,3.0,3.0,10.0,United Kingdom
12909,Loyal Customers,39,5,2178.67,435.73400000000004,213,3.0,3.0,5.0,11.0,United Kingdom
12915,Hibernating,148,2,363.65,181.825,223,2.0,3.0,2.0,7.0,United Kingdom
12916,Loyal Customers,138,4,2944.95,736.2375,181,2.0,3.0,5.0,10.0,United Kingdom
12919,Champions,8,6,1335.19,222.53166666666667,161,5.0,3.0,4.0,12.0,United Kingdom
12920,At Risk,17,1,162.78,162.78,0,4.0,3.0,1.0,8.0,United Kingdom
12921,Champions,9,37,16587.09,448.29972972972973,364,5.0,3.0,5.0,13.0,United Kingdom
12922,Hibernating,161,1,405.38,405.38,0,2.0,3.0,2.0,7.0,United Kingdom
12923,Hibernating,64,1,171.57,171.57,0,3.0,3.0,1.0,7.0,United Kingdom
12924,Loyal Customers,88,4,925.75,231.4375,239,2.0,3.0,4.0,9.0,United Kingdom
12925,At Risk,4,2,694.05,347.025,70,5.0,3.0,3.0,11.0,United Kingdom
12928,Loyal Customers,35,5,2062.7000000000003,412.5400000000001,323,3.0,3.0,5.0,11.0,United Kingdom
12929,Hibernating,311,1,117.85,117.85,0,1.0,3.0,1.0,5.0,United Kingdom
12930,Hibernating,78,2,415.8,207.9,93,2.0,3.0,2.0,7.0,United Kingdom
12933,At Risk,24,3,607.53,202.51,259,4.0,3.0,3.0,10.0,United Kingdom
12935,Champions,2,7,2160.7,308.6714285714285,317,5.0,3.0,5.0,13.0,United Kingdom
12936,Loyal Customers,17,4,1063.9,265.975,61,4.0,3.0,4.0,11.0,United Kingdom
12937,Loyal Customers,15,4,1504.27,376.0675,252,4.0,3.0,4.0,11.0,United Kingdom
12938,At Risk,25,1,114.14,114.14,0,4.0,3.0,1.0,8.0,United Kingdom
12940,Loyal Customers,54,2,899.6899999999999,449.84499999999997,33,3.0,3.0,4.0,10.0,United Kingdom
12942,Loyal Customers,131,3,675.6,225.20000000000002,234,2.0,3.0,3.0,8.0,United Kingdom
12944,At Risk,35,2,604.51,302.255,319,3.0,3.0,3.0,9.0,United Kingdom
12945,Hibernating,288,1,462.95,462.95,0,1.0,3.0,3.0,7.0,United Kingdom
12947,Loyal Customers,143,6,1603.99,267.33166666666665,229,2.0,3.0,4.0,9.0,United Kingdom
12948,Champions,16,7,2064.95,294.99285714285713,248,4.0,3.0,5.0,12.0,United Kingdom
12949,Champions,30,8,4167.22,520.9025,221,4.0,3.0,5.0,12.0,United Kingdom
12951,Champions,8,6,1064.07,177.345,322,5.0,3.0,4.0,12.0,United Kingdom
12952,Champions,5,4,1387.79,346.9475,72,5.0,3.0,4.0,12.0,United Kingdom
12953,At Risk,9,1,329.85,329.85,0,5.0,3.0,2.0,10.0,United Kingdom
12956,Hibernating,306,1,108.07,108.07,0,1.0,3.0,1.0,5.0,United Kingdom
12957,Champions,9,8,4017.54,502.1925,329,5.0,3.0,5.0,13.0,United Kingdom
12962,At Risk,7,2,266.39,133.195,106,5.0,3.0,2.0,10.0,United Kingdom
12963,Champions,8,8,1856.63,232.07875,357,5.0,3.0,5.0,13.0,United Kingdom
12965,Hibernating,89,1,769.8100000000001,769.8100000000001,0,2.0,3.0,3.0,8.0,United Kingdom
12966,At Risk,9,1,160.18,160.18,0,5.0,3.0,1.0,9.0,United Kingdom
12968,Hibernating,112,1,135.95,135.95,0,2.0,3.0,1.0,6.0,United Kingdom
12970,At Risk,7,4,405.47,101.3675,315,5.0,3.0,2.0,10.0,United Kingdom
12974,Hibernating,197,1,144.8,144.8,0,1.0,3.0,1.0,5.0,United Kingdom
12977,Hibernating,156,1,39.24,39.24,0,2.0,3.0,1.0,6.0,United Kingdom
12981,At Risk,29,2,372.21999999999997,186.10999999999999,103,4.0,3.0,2.0,9.0,United Kingdom
12982,Hibernating,242,1,390.53999999999996,390.53999999999996,0,1.0,3.0,2.0,6.0,United Kingdom
12984,At Risk,18,1,97.5,97.5,0,4.0,3.0,1.0,8.0,United Kingdom
12987,Hibernating,73,2,558.7,279.35,124,2.0,3.0,3.0,8.0,United Kingdom
12988,Hibernating,292,1,505.82,505.82,0,1.0,3.0,3.0,7.0,United Kingdom
12990,At Risk,31,3,409.5,136.5,278,4.0,3.0,2.0,9.0,United Kingdom
12991,At Risk,23,2,503.76,251.88,89,4.0,3.0,3.0,10.0,United Kingdom
12993,At Risk,23,4,414.76,103.69,275,4.0,3.0,2.0,9.0,United Kingdom
12994,At Risk,4,3,974.42,324.8066666666667,264,5.0,3.0,4.0,12.0,United Kingdom
12997,Loyal Customers,22,4,1226.89,306.7225,294,4.0,3.0,4.0,11.0,United Kingdom
12999,Hibernating,196,3,455.88,151.96,49,1.0,3.0,3.0,7.0,United Kingdom
13000,Loyal Customers,106,3,534.85,178.28333333333333,258,2.0,3.0,3.0,8.0,United Kingdom
13001,Champions,4,13,9785.970000000001,752.7669230769231,322,5.0,3.0,5.0,13.0,United Kingdom
13002,Hibernating,318,1,120.94999999999999,120.94999999999999,0,1.0,3.0,1.0,5.0,United Kingdom
13003,Hibernating,105,3,149.05,49.68333333333334,109,2.0,3.0,1.0,6.0,United Kingdom
13004,Champions,11,18,5655.91,314.21722222222223,346,5.0,3.0,5.0,13.0,United Kingdom
13005,Hibernating,173,2,513.7,256.85,72,2.0,3.0,3.0,8.0,United Kingdom
13006,Hibernating,56,1,81.57,81.57,0,3.0,3.0,1.0,7.0,United Kingdom
13008,Hibernating,323,1,229.46999999999997,229.46999999999997,0,1.0,3.0,1.0,5.0,United Kingdom
13011,Hibernating,372,1,50.550000000000004,50.550000000000004,0,1.0,3.0,1.0,5.0,United Kingdom
13012,Champions,9,8,1646.8400000000001,205.85500000000002,285,5.0,3.0,4.0,12.0,United Kingdom
13013,Champions,1,13,4810.9400000000005,370.07230769230773,370,5.0,3.0,5.0,13.0,United Kingdom
13014,Champions,10,10,3466.28,346.62800000000004,270,5.0,3.0,5.0,13.0,United Kingdom
13015,Loyal Customers,53,5,3339.64,667.928,195,3.0,3.0,5.0,11.0,United Kingdom
13016,Loyal Customers,73,3,789.89,263.2966666666667,49,2.0,3.0,3.0,8.0,United Kingdom
13018,Champions,16,28,7277.7,259.91785714285714,279,4.0,3.0,5.0,12.0,United Kingdom
13021,Champions,4,9,2616.38,290.7088888888889,354,5.0,3.0,5.0,13.0,United Kingdom
13023,Loyal Customers,64,2,599.9,299.95,65,3.0,3.0,3.0,9.0,United Kingdom
13028,At Risk,22,2,661.3199999999999,330.65999999999997,22,4.0,3.0,3.0,10.0,United Kingdom
13029,Loyal Customers,30,3,1247.5,415.8333333333333,322,4.0,3.0,4.0,11.0,United Kingdom
13030,At Risk,11,2,752.4399999999999,376.21999999999997,356,5.0,3.0,3.0,11.0,United Kingdom
13032,Loyal Customers,52,2,1010.18,505.09,34,3.0,3.0,4.0,10.0,United Kingdom
13033,Hibernating,357,1,190.55,190.55,0,1.0,3.0,1.0,5.0,United Kingdom
13034,Loyal Customers,54,2,642.77,321.385,314,3.0,3.0,3.0,9.0,United Kingdom
13037,Loyal Customers,138,3,881.07,293.69,118,2.0,3.0,4.0,9.0,United Kingdom
13038,Loyal Customers,80,3,908.46,302.82,210,2.0,3.0,4.0,9.0,United Kingdom
13040,At Risk,8,2,676.99,338.495,24,5.0,3.0,3.0,11.0,United Kingdom
13043,Hibernating,273,1,516.42,516.42,0,1.0,3.0,3.0,7.0,United Kingdom
13044,Hibernating,291,1,560.47,560.47,0,1.0,3.0,3.0,7.0,United Kingdom
13045,Hibernating,99,1,305.28,305.28,0,2.0,3.0,2.0,7.0,United Kingdom
13046,At Risk,30,2,629.3100000000001,314.65500000000003,235,4.0,3.0,3.0,10.0,United Kingdom
13047,Loyal Customers,56,9,3232.59,359.1766666666667,317,3.0,3.0,5.0,11.0,United Kingdom
13048,Loyal Customers,14,4,1819.41,454.8525,312,5.0,3.0,4.0,12.0,United Kingdom
13049,Loyal Customers,64,2,656.6800000000001,328.34000000000003,253,3.0,3.0,3.0,9.0,United Kingdom
13050,Champions,14,17,5833.11,343.1241176470588,351,5.0,3.0,5.0,13.0,United Kingdom
13052,Hibernating,212,1,348.15,348.15,0,1.0,3.0,2.0,6.0,United Kingdom
13055,Loyal Customers,78,3,1214.41,404.80333333333334,135,2.0,3.0,4.0,9.0,United Kingdom
13058,At Risk,24,3,271.4,90.46666666666665,127,4.0,3.0,2.0,9.0,United Kingdom
13059,Hibernating,249,1,183.4,183.4,0,1.0,3.0,1.0,5.0,United Kingdom
13060,Hibernating,253,1,307.53,307.53,0,1.0,3.0,2.0,6.0,United Kingdom
13061,Hibernating,72,1,248.61,248.61,0,2.0,3.0,2.0,7.0,United Kingdom
13064,Loyal Customers,12,4,1105.59,276.3975,314,5.0,3.0,4.0,12.0,United Kingdom
13065,Hibernating,373,1,205.86,205.86,0,1.0,3.0,1.0,5.0,United Kingdom
13066,At Risk,24,2,470.8,235.4,7,4.0,3.0,3.0,10.0,United Kingdom
13067,Hibernating,82,1,115.46000000000001,115.46000000000001,0,2.0,3.0,1.0,6.0,United Kingdom
13069,Champions,0,24,4431.44,184.64333333333332,368,5.0,3.0,5.0,13.0,United Kingdom
13070,Hibernating,192,1,228.8,228.8,0,1.0,3.0,1.0,5.0,United Kingdom
13072,Hibernating,266,1,177.15,177.15,0,1.0,3.0,1.0,5.0,United Kingdom
13077,At Risk,1,4,728.02,182.005,365,5.0,3.0,3.0,11.0,United Kingdom
13078,Champions,3,26,12627.94,485.69,363,5.0,3.0,5.0,13.0,United Kingdom
13079,At Risk,4,5,220.10000000000002,44.02,136,5.0,3.0,1.0,9.0,United Kingdom
13080,Hibernating,179,1,58.08,58.08,0,2.0,3.0,1.0,6.0,United Kingdom
13081,Champions,11,11,28337.38,2576.1254545454544,359,5.0,3.0,5.0,13.0,United Kingdom
13083,At Risk,4,2,303.75,151.875,71,5.0,3.0,2.0,10.0,United Kingdom
13085,Hibernating,157,2,416.08000000000004,208.04000000000002,137,2.0,3.0,2.0,7.0,United Kingdom
13089,Champions,2,97,58762.08,605.7946391752578,366,5.0,3.0,5.0,13.0,United Kingdom
13090,Champions,8,13,8895.82,684.2938461538462,364,5.0,3.0,5.0,13.0,United Kingdom
13092,Loyal Customers,70,5,477.83,95.566,288,2.0,3.0,3.0,8.0,United Kingdom
13097,Champions,32,10,6003.22,600.322,327,4.0,3.0,5.0,12.0,United Kingdom
13101,Hibernating,234,1,101.19,101.19,0,1.0,3.0,1.0,5.0,United Kingdom
13102,Champions,1,24,6424.09,267.67041666666665,363,5.0,3.0,5.0,13.0,United Kingdom
13103,At Risk,39,1,243.94,243.94,0,3.0,3.0,2.0,8.0,United Kingdom
13106,Hibernating,133,1,76.5,76.5,0,2.0,3.0,1.0,6.0,United Kingdom
13109,Loyal Customers,59,2,786.54,393.27,97,3.0,3.0,3.0,9.0,United Kingdom
13110,Loyal Customers,31,7,1488.67,212.66714285714286,279,4.0,3.0,4.0,11.0,United Kingdom
13113,Champions,0,24,12245.96,510.2483333333333,365,5.0,3.0,5.0,13.0,United Kingdom
13115,Loyal Customers,11,4,2294.78,573.695,172,5.0,3.0,5.0,13.0,United Kingdom
13116,Hibernating,138,1,501.14,501.14,0,2.0,3.0,3.0,8.0,United Kingdom
13117,Loyal Customers,21,8,984.91,123.11375,350,4.0,3.0,4.0,11.0,United Kingdom
13118,Loyal Customers,19,5,1197.81,239.56199999999998,269,4.0,3.0,4.0,11.0,United Kingdom
13120,Hibernating,238,1,30.599999999999998,30.599999999999998,0,1.0,3.0,1.0,5.0,United Kingdom
13121,Hibernating,269,1,283.72999999999996,283.72999999999996,0,1.0,3.0,2.0,6.0,United Kingdom
13122,Loyal Customers,94,2,922.39,461.195,146,2.0,3.0,4.0,9.0,United Kingdom
13124,Loyal Customers,89,3,3756.33,1252.11,269,2.0,3.0,5.0,10.0,United Kingdom
13126,Champions,4,8,2099.64,262.455,361,5.0,3.0,5.0,13.0,United Kingdom
13127,Hibernating,77,1,259.17,259.17,0,2.0,3.0,2.0,7.0,United Kingdom
13130,Hibernating,94,1,64.0,64.0,0,2.0,3.0,1.0,6.0,United Kingdom
13131,Loyal Customers,23,3,1073.3,357.76666666666665,164,4.0,3.0,4.0,11.0,United Kingdom
13132,Hibernating,261,1,77.3,77.3,0,1.0,3.0,1.0,5.0,United Kingdom
13133,Hibernating,273,2,109.8,54.9,30,1.0,3.0,1.0,5.0,United Kingdom
13134,Loyal Customers,85,4,1793.58,448.395,154,2.0,3.0,4.0,9.0,United Kingdom
13136,Loyal Customers,56,5,2607.61,521.522,156,3.0,3.0,5.0,11.0,United Kingdom
13137,Champions,10,8,3603.29,450.41125,298,5.0,3.0,5.0,13.0,United Kingdom
13138,Loyal Customers,22,6,962.39,160.39833333333334,350,4.0,3.0,4.0,11.0,United Kingdom
13139,Champions,16,7,5064.94,723.5628571428571,243,4.0,3.0,5.0,12.0,United Kingdom
13140,Hibernating,108,3,422.47,140.82333333333335,258,2.0,3.0,2.0,7.0,United Kingdom
13141,Loyal Customers,84,5,2388.75,477.75,230,2.0,3.0,5.0,10.0,United Kingdom
13142,At Risk,19,1,307.09,307.09,0,4.0,3.0,2.0,9.0,United Kingdom
13144,Hibernating,332,1,110.95,110.95,0,1.0,3.0,1.0,5.0,United Kingdom
13146,At Risk,26,1,228.91,228.91,0,4.0,3.0,1.0,8.0,United Kingdom
13148,Champions,29,12,3683.26,306.93833333333333,335,4.0,3.0,5.0,12.0,United Kingdom
13149,Loyal Customers,14,4,1676.06,419.015,274,5.0,3.0,4.0,12.0,United Kingdom
13151,Hibernating,295,1,1257.8700000000001,1257.8700000000001,0,1.0,3.0,4.0,8.0,United Kingdom
13155,Loyal Customers,33,4,971.76,242.94,335,3.0,3.0,4.0,10.0,United Kingdom
13157,Loyal Customers,49,4,1741.22,435.305,248,3.0,3.0,4.0,10.0,United Kingdom
13158,Loyal Customers,94,4,1201.06,300.265,224,2.0,3.0,4.0,9.0,United Kingdom
13159,Loyal Customers,8,4,1429.35,357.3375,106,5.0,3.0,4.0,12.0,United Kingdom
13160,At Risk,22,1,91.8,91.8,0,4.0,3.0,1.0,8.0,United Kingdom
13161,Hibernating,313,1,112.75,112.75,0,1.0,3.0,1.0,5.0,United Kingdom
13166,Hibernating,283,1,417.2,417.2,0,1.0,3.0,2.0,6.0,United Kingdom
13167,Loyal Customers,18,4,779.33,194.8325,125,4.0,3.0,3.0,10.0,United Kingdom
13168,Loyal Customers,36,4,1299.59,324.8975,281,3.0,3.0,4.0,10.0,United Kingdom
13170,At Risk,26,1,108.81,108.81,0,4.0,3.0,1.0,8.0,United Kingdom
13171,At Risk,21,3,468.40999999999997,156.13666666666666,277,4.0,3.0,3.0,10.0,United Kingdom
13173,At Risk,4,2,353.65,176.825,363,5.0,3.0,2.0,10.0,United Kingdom
13174,Loyal Customers,16,3,2738.82,912.94,352,4.0,3.0,5.0,12.0,United Kingdom
13176,At Risk,46,1,481.49,481.49,0,3.0,3.0,3.0,9.0,United Kingdom
13177,Hibernating,64,1,282.45,282.45,0,3.0,3.0,2.0,8.0,United Kingdom
13178,Champions,26,11,5725.47,520.4972727272727,334,4.0,3.0,5.0,12.0,United Kingdom
13182,Hibernating,45,1,121.18,121.18,0,3.0,3.0,1.0,7.0,United Kingdom
13184,Champions,14,10,1667.95,166.79500000000002,275,5.0,3.0,4.0,12.0,United Kingdom
13185,Hibernating,267,1,71.4,71.4,0,1.0,3.0,1.0,5.0,United Kingdom
13186,Loyal Customers,39,3,1575.89,525.2966666666667,89,3.0,3.0,4.0,10.0,United Kingdom
13187,Hibernating,337,1,236.02,236.02,0,1.0,3.0,1.0,5.0,United Kingdom
13188,At Risk,11,1,114.60000000000001,114.60000000000001,0,5.0,3.0,1.0,9.0,United Kingdom
13192,Loyal Customers,95,2,911.94,455.97,109,2.0,3.0,4.0,9.0,United Kingdom
13193,Hibernating,61,1,112.08,112.08,0,3.0,3.0,1.0,7.0,United Kingdom
13194,Hibernating,135,1,60.7,60.7,0,2.0,3.0,1.0,6.0,United Kingdom
13196,Loyal Customers,11,4,1797.78,449.445,250,5.0,3.0,4.0,12.0,United Kingdom
13198,Champions,10,6,3401.2400000000002,566.8733333333333,351,5.0,3.0,5.0,13.0,United Kingdom
13200,Loyal Customers,19,4,870.09,217.5225,107,4.0,3.0,4.0,11.0,United Kingdom
13203,At Risk,9,4,869.46,217.365,232,5.0,3.0,4.0,12.0,United Kingdom
13207,At Risk,15,2,250.26000000000002,125.13000000000001,135,4.0,3.0,2.0,9.0,United Kingdom
13208,Loyal Customers,59,5,1193.17,238.63400000000001,249,3.0,3.0,4.0,10.0,United Kingdom
13209,Champions,30,8,5891.61,736.45125,331,4.0,3.0,5.0,12.0,United Kingdom
13210,Hibernating,93,1,353.48,353.48,0,2.0,3.0,2.0,7.0,United Kingdom
13211,At Risk,10,3,1095.42,365.14000000000004,350,5.0,3.0,4.0,12.0,United Kingdom
13212,At Risk,19,3,786.83,262.2766666666667,41,4.0,3.0,3.0,10.0,United Kingdom
13213,Loyal Customers,56,5,1520.58,304.116,142,3.0,3.0,4.0,10.0,United Kingdom
13218,Hibernating,127,1,62.63999999999999,62.63999999999999,0,2.0,3.0,1.0,6.0,United Kingdom
13220,Loyal Customers,78,4,819.2900000000001,204.82250000000002,158,2.0,3.0,3.0,8.0,United Kingdom
13221,Hibernating,240,2,844.86,422.43,119,1.0,3.0,3.0,7.0,United Kingdom
13223,Hibernating,200,2,163.20000000000002,81.60000000000001,31,1.0,3.0,1.0,5.0,United Kingdom
13224,Loyal Customers,60,2,2152.95,1076.475,91,3.0,3.0,5.0,11.0,United Kingdom
13226,Hibernating,273,1,108.21000000000001,108.21000000000001,0,1.0,3.0,1.0,5.0,United Kingdom
13227,Hibernating,201,1,257.7,257.7,0,1.0,3.0,2.0,6.0,United Kingdom
13229,Hibernating,225,1,160.95,160.95,0,1.0,3.0,1.0,5.0,United Kingdom
13230,Champions,4,14,2755.63,196.8307142857143,360,5.0,3.0,5.0,13.0,United Kingdom
13232,Champions,12,7,1327.75,189.67857142857142,230,5.0,3.0,4.0,12.0,United Kingdom
13235,Hibernating,212,1,1031.07,1031.07,0,1.0,3.0,4.0,8.0,United Kingdom
13236,At Risk,24,2,744.85,372.425,82,4.0,3.0,3.0,10.0,United Kingdom
13238,Loyal Customers,17,4,700.73,175.1825,343,4.0,3.0,3.0,10.0,United Kingdom
13239,Hibernating,261,1,329.56,329.56,0,1.0,3.0,2.0,6.0,United Kingdom
13240,Loyal Customers,96,4,648.7,162.175,269,2.0,3.0,3.0,8.0,United Kingdom
13242,Hibernating,112,3,270.40000000000003,90.13333333333334,101,2.0,3.0,2.0,7.0,United Kingdom
13243,Hibernating,203,1,585.12,585.12,0,1.0,3.0,3.0,7.0,United Kingdom
13244,Hibernating,92,1,121.74,121.74,0,2.0,3.0,1.0,6.0,United Kingdom
13245,Hibernating,50,1,430.5,430.5,0,3.0,3.0,2.0,8.0,United Kingdom
13246,Loyal Customers,18,6,1961.52,326.92,312,4.0,3.0,5.0,12.0,United Kingdom
13247,At Risk,17,4,501.12,125.28,64,4.0,3.0,3.0,10.0,United Kingdom
13248,Hibernating,124,2,465.68,232.84,64,2.0,3.0,3.0,8.0,United Kingdom
13255,At Risk,9,2,399.51,199.755,364,5.0,3.0,2.0,10.0,United Kingdom
13258,At Risk,11,3,672.83,224.27666666666667,193,5.0,3.0,3.0,11.0,United Kingdom
13259,Hibernating,61,1,283.18,283.18,0,3.0,3.0,2.0,8.0,United Kingdom
13260,Hibernating,61,1,557.62,557.62,0,3.0,3.0,3.0,9.0,United Kingdom
13262,Hibernating,263,1,200.29000000000002,200.29000000000002,0,1.0,3.0,1.0,5.0,United Kingdom
13263,Champions,1,34,7411.71,217.9914705882353,323,5.0,3.0,5.0,13.0,United Kingdom
13265,Loyal Customers,53,5,2092.66,418.532,220,3.0,3.0,5.0,11.0,United Kingdom
13267,Champions,2,19,4521.49,237.97315789473683,364,5.0,3.0,5.0,13.0,United Kingdom
13268,Champions,17,10,3152.71,315.271,249,4.0,3.0,5.0,12.0,United Kingdom
13269,Champions,1,15,5343.28,356.21866666666665,368,5.0,3.0,5.0,13.0,United Kingdom
13271,At Risk,37,1,211.49,211.49,0,3.0,3.0,1.0,7.0,United Kingdom
13272,At Risk,31,2,276.56,138.28,58,4.0,3.0,2.0,9.0,United Kingdom
13273,Hibernating,113,1,138.98,138.98,0,2.0,3.0,1.0,6.0,United Kingdom
13276,Loyal Customers,63,2,590.9300000000001,295.46500000000003,36,3.0,3.0,3.0,9.0,United Kingdom
13278,At Risk,40,1,542.73,542.73,0,3.0,3.0,3.0,9.0,United Kingdom
13279,Hibernating,78,1,137.75,137.75,0,2.0,3.0,1.0,6.0,United Kingdom
13280,Loyal Customers,122,3,798.46,266.15333333333336,214,2.0,3.0,3.0,8.0,United Kingdom
13282,Loyal Customers,18,3,1132.14,377.38000000000005,202,4.0,3.0,4.0,11.0,United Kingdom
13283,Hibernating,59,2,93.66,46.83,125,3.0,3.0,1.0,7.0,United Kingdom
13284,Hibernating,330,1,201.19,201.19,0,1.0,3.0,1.0,5.0,United Kingdom
13285,Loyal Customers,23,4,2709.12,677.28,266,4.0,3.0,5.0,12.0,United Kingdom
13291,Hibernating,155,1,361.11,361.11,0,2.0,3.0,2.0,7.0,United Kingdom
13292,At Risk,38,2,578.9399999999999,289.46999999999997,245,3.0,3.0,3.0,9.0,United Kingdom
13294,Hibernating,189,2,873.74,436.87,59,1.0,3.0,4.0,8.0,United Kingdom
13295,Hibernating,359,1,201.20000000000002,201.20000000000002,0,1.0,3.0,1.0,5.0,United Kingdom
13296,Hibernating,137,1,87.4,87.4,0,2.0,3.0,1.0,6.0,United Kingdom
